Gender,Height,Weight,BMI,Status
Male,186,108,31.110065123801384,Obesity II
Female,155,81,33.72459994854361,Obesity II
Female,150,79,35.16353914155455,Obesity II
Female,177,86,27.509256762449283,Obesity I
Female,148,94,43.20031542101112,Obesity II
Male,189,115,32.01903414998242,Obesity II
Female,177,67,21.42042430321894,Normal
Female,168,72,25.70628153927315,Obesity I
Female,169,57,20.041772916236948,Normal
Male,191,56,15.202401226809524,Underweight
Male,165,83,30.744329814696655,Obesity II
Male,182,65,19.65253062470153,Normal
Male,172,82,27.832695499730246,Obesity I
Male,165,84,30.8140168094064,Obesity II
Male,178,96,30.43437704763277,Obesity II
Male,167,66,23.711644004656993,Overweight
Female,163,50,18.75151753234594,Normal
Male,173,117,39.17936436055289,Obesity II
Female,155,90,37.32807959523734,Obesity II
Female,163,79,29.70798251993411,Obesity I
Male,185,111,32.63574644084262,Obesity II
Male,186,97,28.153854291587308,Obesity I
Male,174,69,22.6210246148387,Normal
Male,175,70,23.097066322517623,Overweight
Male,177,94,29.92335340631789,Obesity II
Male,174,61,20.0210927796896,Normal
Female,179,87,27.413321131033854,Obesity I
Female,150,79,34.95524690802957,Obesity II
Male,186,111,32.1597904274913,Obesity II
Female,153,99,41.91557950932775,Obesity II
Male,177,97,30.96731553762191,Obesity II
Female,163,52,19.38828599900186,Normal
Male,180,58,17.79699856276174,Underweight
Female,182,52,15.76089759679619,Underweight
Male,168,119,42.023568287143355,Obesity II
Male,164,96,35.72254227503289,Obesity II
Female,166,74,26.902715663988538,Obesity I
Female,148,61,27.834819371848294,Obesity I
Female,183,47,13.98315077553211,Underweight
Female,176,92,29.466727731552233,Obesity I
Male,162,56,21.18875306524485,Normal
Female,150,61,27.06892087448579,Obesity I
Male,167,117,41.77540981455227,Obesity II
Female,177,42,13.432339099247613,Underweight
Female,182,68,20.71280247134981,Normal
Female,156,56,22.984079311144857,Overweight
Female,167,89,31.625359842846425,Obesity II
Female,179,82,25.652140524901046,Obesity I
Female,175,67,21.716864850677055,Normal
Male,186,96,27.708098917309854,Obesity I
Male,191,56,15.233723984263369,Underweight
Female,163,78,29.405949628589884,Obesity I
Female,173,50,16.693218088504146,Underweight
Female,177,71,22.531202726725983,Normal
Male,162,96,36.618149316808385,Obesity II
Female,182,63,19.11712368524942,Normal
Male,181,93,28.390017274896486,Obesity I
Male,158,69,27.888681193651014,Obesity I
Female,160,84,32.90956029396744,Obesity II
Female,156,71,29.02415760331523,Obesity I
Female,161,93,35.65286252304811,Obesity II
Male,161,75,28.999086145291017,Obesity I
Female,179,65,20.248221896820755,Normal
Female,159,56,22.1511966626896,Normal
Female,163,47,17.71016158349187,Underweight
Male,176,75,24.15903554854916,Overweight
Female,172,92,31.313112164163336,Obesity II
Female,159,68,26.836498584999656,Obesity I
Male,170,95,33.0850887467938,Obesity II
Male,165,60,22.16859456043835,Normal
Female,163,90,33.763855791873716,Obesity II
Male,176,79,25.53694044716189,Obesity I
Female,172,99,33.28626891116706,Obesity II
Female,150,57,25.37842443813157,Obesity I
Male,189,74,20.815061610191457,Normal
Male,189,119,33.19506372712055,Obesity II
Male,181,80,24.309021234191697,Overweight
Male,189,62,17.374731846880323,Underweight
Female,155,75,31.36928400541555,Obesity II
Female,170,83,28.788647233282287,Obesity I
Male,172,108,36.56182677280538,Obesity II
Female,153,87,37.290650683275395,Obesity II
Male,188,91,25.718201266666792,Obesity I
Male,183,99,29.48780556300758,Obesity I
Male,173,58,19.50445184500049,Normal
Male,158,72,29.069602251562742,Obesity I
Male,171,52,17.7490161335022,Underweight
Female,162,71,26.875048536827336,Obesity I
Female,169,61,21.276529705317277,Normal
Male,168,63,22.3276267391472,Normal
Female,161,49,19.044554419088286,Normal
Male,171,68,23.372479971422834,Overweight
Male,182,63,18.87739975448195,Normal
Male,162,97,37.14308307151286,Obesity II
Male,183,84,25.278258755911462,Obesity I
Male,160,84,32.92602080497603,Obesity II
Male,164,118,43.87899728928598,Obesity II
Male,166,110,40.04647883441194,Obesity II
Male,172,119,40.2867763327816,Obesity II
Male,166,68,24.620808036125073,Overweight
Male,184,95,28.036917289474257,Obesity I
Female,161,71,27.246214553049256,Obesity I
Female,180,88,27.107954661059164,Obesity I
Female,147,53,24.21739701769696,Overweight
Male,159,91,36.25875007274069,Obesity II
Female,170,50,17.433396384837245,Underweight
Female,172,62,20.795205575341193,Normal
Male,193,112,30.19134132034791,Obesity II
Female,157,86,35.071469360203416,Obesity II
Male,193,117,31.46788063854441,Obesity II
Male,161,95,36.70526753795725,Obesity II
Female,168,90,31.657539091024262,Obesity II
Male,173,109,36.330818586986936,Obesity II
Male,188,120,33.8503498430914,Obesity II
Male,178,105,32.864246594781825,Obesity II
Male,188,59,16.70927666197335,Underweight
Female,158,87,34.79306250423986,Obesity II
Female,148,50,22.973978689628282,Overweight
Female,175,48,15.762620565535528,Underweight
Male,167,70,25.01805329559539,Obesity I
Female,160,57,22.297798025701344,Normal
Male,176,77,24.85062025181984,Overweight
Female,179,80,24.95905032374165,Obesity I
Male,186,100,29.092783559277017,Obesity I
Male,184,82,24.36491642828103,Overweight
Male,188,112,31.784978097385473,Obesity II
Female,172,68,23.19999675353986,Overweight
Male,164,54,19.815359654567335,Normal
Female,152,91,39.390367948561725,Obesity II
Female,165,80,29.45116871768723,Obesity I
Female,162,100,38.26954156508163,Obesity II
Male,169,93,32.539240544499876,Obesity II
Female,165,91,33.66387788126291,Obesity II
Female,148,86,39.18536658347449,Obesity II
Male,187,118,33.82811665155378,Obesity II
Female,171,73,24.974739485620827,Obesity I
Female,181,57,17.493954923314444,Underweight
Female,182,92,27.946405426000013,Obesity I
Female,173,99,32.81987703613141,Obesity II
Female,152,73,31.390820042264608,Obesity II
Female,182,79,23.752683775238083,Overweight
Male,170,107,37.078218401401834,Obesity II
Male,158,110,44.27733556296161,Obesity II
Female,169,81,28.19442933740049,Obesity I
Male,178,64,20.200218340117786,Normal
Female,159,45,17.774568992503962,Underweight
Female,151,99,43.22219846795742,Obesity II
Male,167,81,28.954138397196765,Obesity I
Female,169,67,23.517022478871777,Overweight
Female,154,92,38.73815771175149,Obesity II
Male,171,111,37.83371923563681,Obesity II
Female,177,85,26.969693767756535,Obesity I
Male,185,96,27.885614778636896,Obesity I
Male,169,60,21.101089413139068,Normal
Female,152,61,26.09466045613238,Obesity I
Female,164,87,32.56563728533359,Obesity II
Female,169,63,22.120853402096376,Normal
Female,157,59,23.777645960727956,Overweight
Male,178,107,33.82286616408135,Obesity II
Male,169,58,20.039970318957142,Normal
Male,193,111,29.87926683996778,Obesity I
Female,174,68,22.56377480707634,Normal
Female,176,60,19.289217193944605,Normal
Male,166,84,30.529958091807288,Obesity II
Female,153,96,41.217010682328514,Obesity II
Female,162,77,29.158537470986474,Obesity I
Female,155,82,33.9166390473578,Obesity II
Female,163,69,26.04531772365413,Obesity I
Male,191,112,30.7071369447249,Obesity II
Female,151,59,26.244954842409907,Obesity I
Male,182,117,35.300453069879865,Obesity II
Male,189,120,33.686245408727494,Obesity II
Male,187,105,30.09714276215676,Obesity II
Male,164,106,39.5534883831853,Obesity II
Female,172,55,18.351914367607158,Underweight
Female,164,61,22.737436361042295,Normal
Female,150,89,39.46876945317702,Obesity II
Male,191,110,30.326045074956077,Obesity II
Female,163,76,28.71547025157548,Obesity I
Male,169,83,28.93550479747134,Obesity I
Male,192,105,28.463156553896155,Obesity I
Male,183,86,25.78888562116576,Obesity I
Male,160,72,27.921919725299343,Obesity I
Male,190,111,30.986751470182405,Obesity II
Male,186,58,16.675062383079638,Underweight
Male,177,76,24.29541923466952,Overweight
Male,172,56,18.853160870553843,Normal
Male,192,63,17.163724883810115,Underweight
Female,167,90,32.08224858115821,Obesity II
Female,148,54,24.728585192942393,Overweight
Male,161,109,42.080463719621264,Obesity II
Female,176,73,23.836774089737368,Overweight
Female,166,80,29.06000696640565,Obesity I
Female,166,70,25.297625411088507,Obesity I
Male,181,103,31.482186821952546,Obesity II
Female,154,48,20.230527472055428,Normal
Female,170,91,31.36321266848938,Obesity II
Male,171,74,25.344816629505598,Obesity I
Male,159,68,26.90740661814168,Obesity I
Male,162,113,43.023605378994816,Obesity II
Male,164,109,40.60698635226481,Obesity II
Male,163,63,23.54787857667257,Overweight
Male,192,91,24.698655970080285,Overweight
Male,165,114,41.819426980122984,Obesity II
Female,173,68,22.679029753310196,Normal
Male,159,92,36.19388851687013,Obesity II
Female,174,76,25.14543287926735,Obesity I
Male,193,114,30.551682249790986,Obesity II
Female,171,63,21.589663783396816,Normal
Male,190,90,24.98187084537393,Obesity I
Female,160,45,17.71247269040912,Underweight
Male,165,57,20.94306756237579,Normal
Female,173,59,19.735311509309792,Normal
Female,158,69,27.684400730567162,Obesity I
Female,149,73,32.75511197190576,Obesity II
Female,179,42,13.12587933580304,Underweight
Male,186,58,16.622328309963432,Underweight
Female,157,71,28.862066815840134,Obesity I
Female,179,70,21.828802392150422,Normal
Female,171,84,28.612860180753096,Obesity I
Female,176,100,32.10756974711001,Obesity II
Female,147,75,34.58881761674401,Obesity II
Male,160,98,38.29827951538632,Obesity II
Female,159,62,24.590989958577264,Overweight
Female,175,91,29.93104185964258,Obesity II
Female,176,96,31.039164601973237,Obesity II
Male,192,71,19.256546330792883,Normal
Female,171,79,27.192629209361595,Obesity I
Male,169,70,24.61668238458126,Overweight
Female,172,63,21.430033630261672,Normal
Female,154,87,36.47586020099306,Obesity II
Female,165,49,17.994215315297584,Underweight
Female,166,64,23.13658188047969,Overweight
Male,186,88,25.481364865323783,Obesity I
Female,151,93,40.8353577848149,Obesity II
Female,176,91,29.477582776948147,Obesity I
Male,169,72,25.013194461337978,Obesity I
Female,164,71,26.439265792646573,Obesity I
Male,184,95,28.053364290768013,Obesity I
Male,161,112,42.89929156760466,Obesity II
Female,167,95,33.83155252124372,Obesity II
Female,183,86,25.904834028602497,Obesity I
Male,173,76,25.290834829219225,Obesity I
Female,156,77,31.858875588123013,Obesity II
Male,160,71,27.780994850585188,Obesity I
Male,158,95,38.30868102509258,Obesity II
Male,191,91,24.97866940567379,Obesity I
Male,179,93,29.090556790684943,Obesity I
Male,188,89,25.317188186925982,Obesity I
Male,190,58,16.16650451715251,Underweight
Male,174,61,20.185434215411387,Normal
Male,165,114,42.21409675794027,Obesity II
Male,192,116,31.268435540185646,Obesity II
Male,165,82,30.0126841508398,Obesity II
Male,176,57,18.400865342424595,Underweight
Female,175,73,23.669203611554803,Overweight
Female,151,56,24.67723958297978,Overweight
Female,159,76,30.088886348861955,Obesity II
Male,192,52,14.071289755620468,Underweight
Female,168,80,28.2708994663469,Obesity I
Female,168,50,17.72659723710233,Underweight
Male,165,113,41.231150835128645,Obesity II
Male,181,98,29.99660235836963,Obesity II
Male,189,70,19.510712845248488,Normal
Male,172,67,22.40999792187418,Normal
Female,163,78,29.504137955529465,Obesity I
Female,162,72,27.630491207856938,Obesity I
Female,171,72,24.472629328470656,Overweight
Female,173,72,24.20891589992207,Overweight
Male,184,117,34.46090852839575,Obesity II
Female,168,78,27.820565742618246,Obesity I
Female,160,57,22.514043104289993,Normal
Female,160,64,25.055580217750265,Obesity I
Female,153,54,22.965760213065096,Overweight
Male,181,58,17.917127402737226,Underweight
Female,165,63,23.32775248410611,Overweight
Female,177,73,23.475381747234973,Overweight
Male,177,116,37.10744554209035,Obesity II
Female,153,55,23.638911054616443,Overweight
Male,187,66,18.946713713570404,Normal
Female,183,65,19.582934405920785,Normal
Female,177,47,14.938410739706027,Underweight
Female,163,58,21.613437212582415,Normal
Male,178,116,36.69136828304521,Obesity II
Female,158,74,29.770748957930543,Obesity I
Female,154,55,23.099071207941332,Overweight
Male,173,103,34.525353149734954,Obesity II
Male,186,107,30.851132847772494,Obesity II
Female,151,66,28.75313230070788,Obesity I
Male,187,72,20.539775516848135,Normal
Female,175,75,24.378579863116663,Overweight
Female,149,79,35.53786149794825,Obesity II
Male,158,70,27.89129497010948,Obesity I
Female,152,82,35.82271506241868,Obesity II
Female,160,83,32.143016613933256,Obesity II
Male,165,106,39.08976802659834,Obesity II
Male,166,92,33.23840369364764,Obesity II
Female,165,49,18.141600748170937,Underweight
Male,165,56,20.488275536284323,Normal
Male,186,84,24.181799475505287,Overweight
Female,147,89,41.25898693865882,Obesity II
Male,189,83,23.120087802447557,Overweight
Female,182,43,12.88770095602584,Underweight
Female,182,60,18.005040311665407,Underweight
Female,155,99,41.40204020835852,Obesity II
Female,160,72,28.343851783157003,Obesity I
Female,163,84,31.51290875399416,Obesity II
Female,162,99,38.071146812306885,Obesity II
Female,172,52,17.583457951571408,Underweight
Female,166,99,36.172797545317664,Obesity II
Female,180,69,21.457307999364705,Normal
Male,164,88,32.80369665186339,Obesity II
Male,186,93,26.856372877783404,Obesity I
Female,160,84,32.74324630410899,Obesity II
Male,190,92,25.432616311676984,Obesity I
Male,163,59,22.506648424888674,Normal
Male,181,60,18.29753519793921,Underweight
Female,181,65,19.97571354348175,Normal
Male,175,70,22.86371624577062,Normal
Male,158,51,20.49858386297134,Normal
Male,167,95,34.096571557459704,Obesity II
Female,180,97,29.989000915089353,Obesity II
Male,189,72,20.026627876937518,Normal
Male,183,106,31.825167102868622,Obesity II
Female,170,51,17.492965676903747,Underweight
Male,177,81,25.927564450346303,Obesity I
Male,190,93,25.901188623100456,Obesity I
Female,164,43,15.926528915313154,Underweight
Female,161,64,24.6299492768769,Overweight
Female,152,79,34.50882021342555,Obesity II
Male,158,70,28.06864848675419,Obesity I
Male,178,70,22.061068832714835,Normal
Male,162,110,42.05168969730733,Obesity II
Female,183,89,26.550002668790263,Obesity I
Female,174,61,20.076495086817605,Normal
Female,151,67,29.55082056912211,Obesity I
Male,184,83,24.649745205051108,Overweight
Female,167,72,25.694174813065082,Obesity I
Female,163,95,35.829570942648154,Obesity II
Female,155,63,26.06031897195383,Obesity I
Male,186,90,25.862055344481618,Obesity I
Female,165,61,22.247280469896918,Normal
Female,156,92,37.58689563543988,Obesity II
Male,172,67,22.64349829355886,Normal
Female,182,91,27.613148012945928,Obesity I
Female,178,44,13.790410187486316,Underweight
Male,190,95,26.351269286567955,Obesity I
Male,191,108,29.65947360416537,Obesity I
Male,165,72,26.700896613378543,Obesity I
Male,174,73,24.126116526371813,Overweight
Female,154,58,24.364301015972405,Overweight
Female,163,87,32.66066144025068,Obesity II
Male,188,76,21.614750664650373,Normal
Female,179,79,24.527942883717238,Overweight
Male,158,86,34.419951889873296,Obesity II
Male,189,63,17.553646239302505,Underweight
Male,167,73,26.199409119553273,Obesity I
Female,147,48,21.85373160410505,Normal
Female,175,56,18.534737693409607,Normal
Male,172,71,24.081500503125504,Overweight
Male,168,103,36.392973335906255,Obesity II
Female,179,94,29.504295533417572,Obesity I
Male,193,93,25.01578643792578,Obesity I
Female,178,91,28.76714400332175,Obesity I
Male,169,106,37.12429684770546,Obesity II
Female,156,57,23.31665842407228,Overweight
Male,186,57,16.488482238695095,Underweight
Male,176,70,22.672014564567732,Normal
Male,166,112,40.637335586304346,Obesity II
Male,168,65,23.019476635598135,Overweight
Female,159,92,36.296004065662224,Obesity II
Male,171,80,27.360664403201895,Obesity I
Male,185,57,16.51306178148415,Underweight
Female,159,43,16.96435349861944,Underweight
Female,161,55,21.380591972085128,Normal
Male,176,51,16.692194936875964,Underweight
Female,175,66,21.561172077596723,Normal
Female,158,63,25.221981055238157,Obesity I
Female,152,82,35.57952650163586,Obesity II
Male,164,112,41.54701078266335,Obesity II
Male,161,55,21.1530254465484,Normal
Male,191,116,31.719921579299136,Obesity II
Male,158,106,42.57228471364916,Obesity II
Male,180,93,28.890144930165462,Obesity I
Female,158,95,38.06847795414093,Obesity II
Male,166,94,34.109682050954554,Obesity II
Male,160,97,37.76152305753658,Obesity II
Female,159,93,36.70887782668265,Obesity II
Female,179,89,27.65602023555135,Obesity I
Female,158,74,29.60915465601433,Obesity I
Male,184,68,20.231376717067853,Normal
Female,165,93,34.200992600017365,Obesity II
Male,168,66,23.287467680431124,Overweight
Female,148,86,39.19725564247167,Obesity II
Male,186,61,17.507385091705274,Underweight
Male,175,67,21.76107877525614,Normal
Female,153,66,28.07117679486406,Obesity I
Male,170,64,22.10954370162654,Normal
Male,182,112,33.98940388767614,Obesity II
Male,174,57,18.915486780389514,Normal
Male,186,102,29.34977556398709,Obesity I
Male,187,80,22.83247866239255,Normal
Male,177,96,30.63253195679637,Obesity II
Male,189,77,21.75962200969051,Normal
Female,163,82,30.82020061561748,Obesity II
Male,171,90,30.730988620054553,Obesity II
Female,169,73,25.42706249553103,Obesity I
Male,174,84,27.659117445520074,Obesity I
Female,160,82,31.900495880343275,Obesity II
Male,192,108,29.284098734512945,Obesity I
Male,165,57,20.983091673599848,Normal
Female,165,65,23.933434164346462,Overweight
Male,173,66,22.09450792583246,Normal
Female,162,95,36.25115884099438,Obesity II
Female,178,58,18.4605932690725,Underweight
Female,175,42,13.826536014374627,Underweight
Female,169,89,31.238119787051325,Obesity II
Female,147,67,30.85830707496601,Obesity II
Male,186,111,31.982510826228992,Obesity II
Male,186,118,33.996786847850196,Obesity II
Female,176,88,28.68469544172573,Obesity I
Female,166,74,26.890355436323617,Obesity I
Male,188,69,19.4006855315821,Normal
Male,170,80,27.79613534022114,Obesity I
Male,157,112,45.01681651084652,Obesity II
Female,150,55,24.698460773972236,Overweight
Male,186,53,15.276781017900298,Underweight
Male,179,91,28.541542145193908,Obesity I
Female,150,74,32.75974131071434,Obesity II
Female,150,81,36.164163578029786,Obesity II
Male,192,87,23.664918611639088,Overweight
Female,175,60,19.415219190871813,Normal
Male,188,66,18.717950422647547,Normal
Female,179,76,23.76034255734948,Overweight
Male,180,85,26.42236820223435,Obesity I
Male,176,56,18.05749867610044,Underweight
Female,164,76,28.174739459753336,Obesity I
Female,170,59,20.464906584583368,Normal
Female,167,71,25.676332672668405,Obesity I
Male,164,80,29.599140292097083,Obesity I
Male,182,51,15.45998060412344,Underweight
Female,163,70,26.400453602531275,Obesity I
Male,186,81,23.4788402148574,Overweight
Female,156,43,17.56128422214258,Underweight
Female,180,85,26.200734211102187,Obesity I
Female,168,80,28.62319711113827,Obesity I
Male,182,112,33.56374807341492,Obesity II
Male,160,64,24.94664112944636,Obesity I
Male,190,80,21.919819759719445,Normal
Female,169,43,15.083434047048659,Underweight
Female,149,78,35.08640577469003,Obesity II
Female,164,78,29.127288133631037,Obesity I
Male,166,84,30.41952103395867,Obesity II
Female,160,47,18.39774282618359,Underweight
Female,181,86,26.426513569246072,Obesity I
Male,167,115,41.28313889839765,Obesity II
Male,181,55,16.59275111861098,Underweight
Female,161,64,24.62115073593978,Overweight
Male,160,68,26.666904665586213,Obesity I
Female,174,86,28.352178430309998,Obesity I
Female,170,70,24.344109575513876,Overweight
Male,176,108,34.950639713311574,Obesity II
Male,165,115,41.96956861661525,Obesity II
Male,165,98,35.64231248183259,Obesity II
Male,162,120,45.78978264717631,Obesity II
Male,186,70,20.24741129450961,Normal
Male,185,74,21.763670251221818,Normal
Male,176,61,19.66933775498946,Normal
Female,147,78,35.912104044921946,Obesity II
Male,171,78,26.540533339462904,Obesity I
Male,186,80,23.20638589197458,Overweight
Male,161,95,36.618618624651376,Obesity II
Female,178,79,25.04299813917408,Obesity I
Male,189,71,19.6775878376427,Normal
Male,164,70,26.273707440989046,Obesity I
Female,161,72,27.62832478831238,Obesity I
Male,171,54,18.526268742414565,Normal
Male,173,69,22.90902500743862,Overweight
Male,190,102,28.073262015763493,Obesity I
Male,192,74,19.97165115243053,Normal
Male,182,102,31.031094547821805,Obesity II
Male,160,58,22.455864400181476,Normal
Male,188,63,17.98325453925026,Underweight
Female,154,52,21.92695097858161,Normal
Male,187,108,30.87873213729638,Obesity II
Female,173,43,14.198129559495726,Underweight
Female,170,93,32.12560500180805,Obesity II
Male,169,82,28.587913050262728,Obesity I
Male,190,90,24.946557664075016,Obesity I
Male,176,85,27.381657869714996,Obesity I
Male,174,59,19.44570224472219,Normal
Male,185,119,34.62306459440848,Obesity II
Male,187,65,18.6287169590897,Normal
Female,172,64,21.525218272808807,Normal
Male,159,85,33.55758613016895,Obesity II
Female,162,85,32.17161853128372,Obesity II
Male,167,106,38.29318702673733,Obesity II
Female,172,45,15.323634621839817,Underweight
Male,165,95,34.78796958955281,Obesity II
Female,150,92,41.26922067147888,Obesity II
Male,174,68,22.291231427469683,Normal
Female,169,68,23.904789604733264,Overweight
Male,167,102,36.32738712210434,Obesity II
Female,164,89,33.15104240743626,Obesity II
Male,182,55,16.785211513705036,Underweight
Female,170,57,19.778364870266255,Normal
Female,155,55,22.908520828292186,Overweight
Male,169,109,38.38011357097096,Obesity II
Female,174,55,18.059472687957008,Underweight
Female,163,60,22.6650942261174,Normal
Male,187,67,19.174218351644033,Normal
Male,191,99,27.285723371829185,Obesity I
Female,173,67,22.343336544280724,Normal
Male,177,84,26.82127137256443,Obesity I
Male,171,111,37.86205162101269,Obesity II
Female,160,72,28.13083095913514,Obesity I
Female,149,67,30.53011834925265,Obesity II
Male,168,71,25.370658240107257,Obesity I
Male,164,117,43.478576495975716,Obesity II
Female,177,85,27.334171287265633,Obesity I
Male,169,105,36.62119522297417,Obesity II
Male,180,58,17.84935635414705,Underweight
Female,169,65,22.51696804194702,Normal
Female,157,77,31.24641524251139,Obesity II
Female,157,91,36.846398535754986,Obesity II
Male,185,56,16.279207719097936,Underweight
Female,152,62,26.53086283385708,Obesity I
Female,154,54,22.62378171475528,Normal
Female,151,50,22.224557737204652,Normal
Female,173,80,26.7222020320761,Obesity I
Male,177,99,31.606408832253624,Obesity II
Female,160,44,17.166135362864555,Underweight
Male,157,70,28.25958442422686,Obesity I
Female,156,87,36.1449796710994,Obesity II
Male,192,113,30.800055166837836,Obesity II
Male,188,95,26.835079863899477,Obesity I
Female,169,96,33.46750590368051,Obesity II
Female,168,88,31.255801897390338,Obesity II
Female,166,58,20.844009697737476,Normal
Female,168,68,23.948651934521276,Overweight
Female,167,90,32.150752232199274,Obesity II
Male,174,70,23.162837434494147,Overweight
Male,187,83,23.647651171063234,Overweight
Male,173,56,18.67697254489493,Normal
Male,161,104,40.23614334059419,Obesity II
Male,165,67,24.343143155482128,Overweight
Male,157,67,27.001742119207535,Obesity I
Male,165,99,36.28371683874205,Obesity II
Male,167,65,23.406959340381913,Overweight
Male,158,99,39.53977289008863,Obesity II
Male,171,92,31.242964934477108,Obesity II
Male,174,56,18.59259949027704,Normal
Female,179,79,24.556319491053223,Overweight
Female,172,47,16.00697308264096,Underweight
Female,150,76,33.728661587876694,Obesity II
Female,179,87,27.330564893356673,Obesity I
Male,185,98,28.650955229165113,Obesity I
Male,188,90,25.37493539406255,Obesity I
Male,182,118,35.71979694974597,Obesity II
Female,158,56,22.45945564308594,Normal
Male,177,108,34.338562627694444,Obesity II
Female,160,81,31.32788802648661,Obesity II
Female,153,100,42.82033986770152,Obesity II
Male,159,53,21.101341756449862,Normal
Male,192,54,14.666249540027831,Underweight
Male,191,81,22.196732277745227,Normal
Female,180,59,18.255896689739217,Underweight
Male,163,60,22.379558395295042,Normal
Female,154,93,39.30901981576234,Obesity II
Male,182,89,26.698649916015757,Obesity I
Female,178,57,17.977780219999083,Underweight
Male,170,111,38.451819324022125,Obesity II
Female,173,72,24.04083312704466,Overweight
Male,165,67,24.722903683691715,Overweight
Female,166,65,23.42350733869997,Overweight
Male,184,70,20.734167437671907,Normal
Female,158,58,23.210042722942983,Overweight
Male,184,101,29.8690611112324,Obesity I
Male,185,89,25.72233963180903,Obesity I
Female,176,92,29.522171516420716,Obesity I
Male,179,103,31.959060495795658,Obesity II
Male,173,89,29.74069166562872,Obesity I
Female,163,56,20.954211536914432,Normal
Male,159,67,26.49286818901763,Obesity I
Female,152,44,19.203821103870386,Normal
Male,162,53,20.18345033333956,Normal
Male,187,75,21.519775923425208,Normal
Male,178,113,35.83504908403871,Obesity II
Male,190,98,27.335992320165545,Obesity I
Female,175,57,18.574642729442324,Normal
Female,182,99,30.11441811437512,Obesity II
Male,166,61,22.181608384033808,Normal
Female,147,98,45.18457681459922,Obesity II
Male,192,113,30.515006040654132,Obesity II
Male,192,91,24.59967006027604,Overweight
Male,186,53,15.434825039881131,Underweight
Male,158,67,26.842767136149515,Obesity I
Male,183,56,16.834719633131847,Underweight
Female,183,97,29.06669006048853,Obesity I
Male,157,57,23.25622791734497,Overweight
Female,152,67,29.015560175126456,Obesity I
Female,167,78,27.897820779784507,Obesity I
Female,178,94,29.691178601204435,Obesity I
Male,161,88,33.821840232535784,Obesity II
Female,160,87,34.06175424626607,Obesity II
Female,155,48,20.061375382145577,Normal
Female,148,50,23.0205883484652,Overweight
Male,175,57,18.55730743163186,Normal
Male,186,106,30.79758443575979,Obesity II
Female,161,75,28.678788279937997,Obesity I
Male,187,56,16.008378750069365,Underweight
Male,157,70,28.267031491861676,Obesity I
Male,159,75,29.832727090338487,Obesity I
Female,156,61,25.322658251652204,Obesity I
Female,183,80,24.15451281540975,Overweight
Female,161,56,21.56199124186134,Normal
Male,173,107,36.084034462179574,Obesity II
Male,167,119,42.56860130699985,Obesity II
Female,174,85,27.984208369112853,Obesity I
Female,176,75,24.27300913354753,Overweight
Female,170,62,21.566613976328423,Normal
Male,157,113,45.84173099225075,Obesity II
Male,193,56,15.164024841313482,Underweight
Male,170,88,30.342870717652936,Obesity II
Female,148,45,20.46554281502346,Normal
Female,159,61,24.30527769826681,Overweight
Female,163,94,35.552813521654855,Obesity II
Female,165,63,23.34101004348688,Overweight
Male,162,71,27.30651731654044,Obesity I
Female,179,76,23.708199275829458,Overweight
Male,169,69,24.315690607220127,Overweight
Female,159,61,24.130259449230497,Overweight
Female,174,77,25.408224885838393,Obesity I
Female,168,44,15.522712242268533,Underweight
Female,174,72,23.82231473489493,Overweight
Male,178,105,33.213379953073996,Obesity II
Male,186,101,29.454941103852367,Obesity I
Female,176,96,31.001922959290358,Obesity II
Female,168,42,14.927118394315357,Underweight
Male,172,84,28.503056544583927,Obesity I
Male,173,107,35.96461308638096,Obesity II
Female,164,45,16.929282038738904,Underweight
Female,182,83,25.33087362779929,Obesity I
Male,180,89,27.565619110274927,Obesity I
Female,174,62,20.605188675846115,Normal
Male,161,84,32.52994119106319,Obesity II
Male,183,87,26.11208166804099,Obesity I
Female,178,44,13.899128559603376,Underweight
Female,175,60,19.65503040826184,Normal
Male,180,62,19.078073808086234,Normal
Male,186,100,28.723438340948455,Obesity I
Female,172,52,17.40626844928156,Underweight
Female,162,96,36.62619723824718,Obesity II
Female,177,80,25.66169148629941,Obesity I
Male,163,60,22.443180505261928,Normal
Female,167,81,29.07761366224302,Obesity I
Female,150,65,28.799431183444838,Obesity I
Male,179,85,26.796201110151554,Obesity I
Female,149,43,19.435460230907136,Normal
Female,179,83,26.05612610833504,Obesity I
Female,148,52,23.81768098220142,Overweight
Female,172,44,14.790089384777488,Underweight
Male,184,65,19.176387805742873,Normal
Male,168,118,42.00623182898868,Obesity II
Male,188,89,25.2985694757106,Obesity I
Female,176,94,30.197116927948883,Obesity II
Male,183,71,21.21021915550314,Normal
Female,165,88,32.32471386423284,Obesity II
Male,161,97,37.2649642538114,Obesity II
Male,174,96,31.674685451459546,Obesity II
Female,178,82,25.924661835512364,Obesity I
Male,188,94,26.498053202912118,Obesity I
Male,176,79,25.66897716078312,Obesity I
Male,161,108,41.833233032321985,Obesity II
Male,157,93,37.60554703297473,Obesity II
Male,188,104,29.53454926440593,Obesity I
Female,150,71,31.280942026501513,Obesity II
Female,171,76,26.039961799012282,Obesity I
Male,171,109,37.27909184883532,Obesity II
Male,186,87,25.112722400334466,Obesity I
Male,162,86,32.58351440638921,Obesity II
Male,193,103,27.64259342441049,Obesity I
Male,176,102,32.74735824133802,Obesity II
Female,179,66,20.725064611204534,Normal
